IP	Date	CPU	%user	%nice	%system	%iowait	%steal	%idle
10-0-1-155	10/18/2021 11:18:20 PM	all	51.67	0	2.63	0.1	0	45.6
10-0-0-66	10/18/2021 11:18:22 PM	all	1.02	0	0.82	0	0.51	97.65
10-0-1-108	10/18/2021 11:18:25 PM	all	0	0	0	0	0.2	99.8
10-0-1-155	10/18/2021 11:18:25 PM	all	52.33	0	2.13	0.1	0	45.45
10-0-0-66	10/18/2021 11:18:27 PM	all	1.12	0	0.72	0	0.41	97.75
10-0-1-108	10/18/2021 11:18:30 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:18:30 PM	all	51.68	0	2.64	0	0	45.69
10-0-0-66	10/18/2021 11:18:32 PM	all	0.92	0	0.71	0	0.51	97.86
10-0-1-108	10/18/2021 11:18:35 PM	all	0	0	0	0	0.2	99.8
10-0-1-155	10/18/2021 11:18:35 PM	all	51.68	0	2.44	0.1	0	45.79
10-0-0-66	10/18/2021 11:18:37 PM	all	1.02	0	0.61	0	0.51	97.86
10-0-1-108	10/18/2021 11:18:40 PM	all	0	0	0.1	0	0	99.9
10-0-1-155	10/18/2021 11:18:40 PM	all	51.83	0	2.54	0.1	0	45.54
10-0-0-66	10/18/2021 11:18:42 PM	all	1.02	0	0.72	0	0.51	97.75
10-0-1-108	10/18/2021 11:18:45 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:18:45 PM	all	51.81	0	2.72	0	0	45.46
10-0-0-66	10/18/2021 11:18:47 PM	all	1.02	0	0.51	0	0.41	98.06
10-0-1-108	10/18/2021 11:18:50 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:18:50 PM	all	51.63	0	2.44	0.1	0	45.83
10-0-0-66	10/18/2021 11:18:52 PM	all	0.92	0	0.71	0	0.71	97.66
10-0-1-108	10/18/2021 11:18:55 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:18:55 PM	all	52.02	0	2.22	0	0	45.76
10-0-0-66	10/18/2021 11:18:57 PM	all	1.22	0	0.71	0	0.41	97.65
10-0-1-108	10/18/2021 11:19:00 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:19:00 PM	all	52.13	0	2.43	0	0	45.45
10-0-0-66	10/18/2021 11:19:02 PM	all	0.92	0	0.61	0	0.41	98.06
10-0-1-108	10/18/2021 11:19:05 PM	all	0	0	0	0	0.2	99.8
10-0-1-155	10/18/2021 11:19:05 PM	all	52.02	0	2.23	0	0	45.75
10-0-0-66	10/18/2021 11:19:07 PM	all	1.12	0	0.71	0	0.51	97.66
10-0-1-108	10/18/2021 11:19:10 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:19:10 PM	all	51.77	0	2.83	0	0	45.41
10-0-0-66	10/18/2021 11:19:12 PM	all	1.02	0	0.61	0	0.61	97.76
10-0-1-108	10/18/2021 11:19:15 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:19:15 PM	all	52.17	0	2.12	0	0	45.7
10-0-0-66	10/18/2021 11:19:17 PM	all	0.92	0	0.61	0	0.41	98.06
10-0-1-108	10/18/2021 11:19:20 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:19:20 PM	all	51.93	0	2.33	0	0	45.74
10-0-0-66	10/18/2021 11:19:22 PM	all	0.82	0	0.61	0	0.51	98.06
10-0-1-108	10/18/2021 11:19:25 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:19:25 PM	all	52.08	0	2.13	0	0	45.79
10-0-0-66	10/18/2021 11:19:27 PM	all	1.12	0	0.71	0	0.51	97.66
10-0-1-108	10/18/2021 11:19:30 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:19:30 PM	all	52.22	0	2.22	0	0	45.56
10-0-0-66	10/18/2021 11:19:32 PM	all	1.02	0	0.61	0	0.51	97.85
10-0-1-108	10/18/2021 11:19:35 PM	all	0.1	0	0	0	0.2	99.7
10-0-1-155	10/18/2021 11:19:35 PM	all	52.53	0	2.22	0.61	0	44.65
10-0-0-66	10/18/2021 11:19:37 PM	all	0.92	0	0.71	0	0.51	97.86
10-0-1-108	10/18/2021 11:19:40 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:19:40 PM	all	51.77	0	2.63	0	0	45.59
10-0-0-66	10/18/2021 11:19:42 PM	all	1.23	0	0.82	0	0.51	97.45
10-0-1-108	10/18/2021 11:19:45 PM	all	0.1	0	0.1	0	0.2	99.6
10-0-1-155	10/18/2021 11:19:45 PM	all	52.07	0	2.43	0	0	45.5
10-0-0-66	10/18/2021 11:19:47 PM	all	0.92	0	0.51	0	0.41	98.16
10-0-1-108	10/18/2021 11:19:50 PM	all	0	0	0	0	0.2	99.8
10-0-1-155	10/18/2021 11:19:50 PM	all	51.87	0	2.53	0	0	45.6
10-0-0-66	10/18/2021 11:19:52 PM	all	1.02	0	0.51	0	0.41	98.06
10-0-1-108	10/18/2021 11:19:55 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:19:55 PM	all	51.98	0	2.33	0	0	45.69
10-0-0-66	10/18/2021 11:19:57 PM	all	1.02	0	0.71	0	0.41	97.86
10-0-1-108	10/18/2021 11:20:00 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:20:00 PM	all	51.92	0	2.33	0	0	45.75
10-0-0-66	10/18/2021 11:20:02 PM	all	1.43	0	0.92	0.31	0.51	96.84
10-0-1-108	10/18/2021 11:20:05 PM	all	0.1	0	0.2	0	0.2	99.5
10-0-1-155	10/18/2021 11:20:05 PM	all	52.28	0	2.74	0.2	0	44.78
10-0-0-66	10/18/2021 11:20:07 PM	all	0.92	0	0.71	0	0.71	97.66
10-0-1-108	10/18/2021 11:20:10 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:20:10 PM	all	52.28	0	2.03	0	0	45.69
10-0-0-66	10/18/2021 11:20:12 PM	all	1.23	0	0.51	0	0.51	97.75
10-0-1-108	10/18/2021 11:20:15 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:20:15 PM	all	51.92	0	2.33	0	0	45.75
10-0-0-66	10/18/2021 11:20:17 PM	all	1.12	0	0.82	0	0.41	97.65
10-0-1-108	10/18/2021 11:20:20 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:20:20 PM	all	52.07	0	2.53	0	0	45.4
10-0-0-66	10/18/2021 11:20:22 PM	all	0.92	0	0.72	0	0.41	97.95
10-0-1-108	10/18/2021 11:20:25 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:20:25 PM	all	52.08	0	2.74	0	0	45.18
10-0-0-66	10/18/2021 11:20:27 PM	all	1.12	0	0.82	0	0.41	97.65
10-0-1-108	10/18/2021 11:20:30 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:20:30 PM	all	52.07	0	2.83	0	0	45.1
10-0-0-66	10/18/2021 11:20:32 PM	all	1.22	0	0.71	0	0.51	97.56
10-0-1-108	10/18/2021 11:20:35 PM	all	0.1	0	0.1	0	0.2	99.6
10-0-1-155	10/18/2021 11:20:35 PM	all	52.28	0	2.43	0	0	45.29
10-0-0-66	10/18/2021 11:20:37 PM	all	0.92	0	0.51	0	0.51	98.06
10-0-1-108	10/18/2021 11:20:40 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:20:40 PM	all	51.82	0	2.42	0	0.1	45.66
10-0-0-66	10/18/2021 11:20:42 PM	all	1.23	0	0.72	0	0.41	97.65
10-0-1-108	10/18/2021 11:20:45 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:20:45 PM	all	52.02	0	2.33	0	0	45.65
10-0-0-66	10/18/2021 11:20:47 PM	all	0.82	0	0.71	0	0.61	97.86
10-0-1-108	10/18/2021 11:20:50 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:20:50 PM	all	52.02	0	2.32	0	0	45.66
10-0-0-66	10/18/2021 11:20:52 PM	all	1.13	0	0.61	0	0.51	97.75
10-0-1-108	10/18/2021 11:20:55 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:20:55 PM	all	52.07	0	2.33	0	0	45.6
10-0-0-66	10/18/2021 11:20:57 PM	all	1.12	0	0.61	0	0.41	97.85
10-0-1-108	10/18/2021 11:21:00 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:21:00 PM	all	51.68	0	2.34	0	0	45.99
10-0-0-66	10/18/2021 11:21:02 PM	all	1.12	0	0.81	0	0.41	97.66
10-0-1-108	10/18/2021 11:21:05 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:21:05 PM	all	52.02	0	2.53	0	0	45.45
10-0-0-66	10/18/2021 11:21:07 PM	all	1.02	0	0.51	0	0.41	98.06
10-0-1-108	10/18/2021 11:21:10 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:21:10 PM	all	51.92	0	2.53	0	0	45.56
10-0-0-66	10/18/2021 11:21:12 PM	all	1.13	0	0.72	0	0.51	97.65
10-0-1-108	10/18/2021 11:21:15 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:21:15 PM	all	52.02	0	2.23	0	0	45.75
10-0-0-66	10/18/2021 11:21:17 PM	all	1.02	0	0.72	0	0.41	97.85
10-0-1-108	10/18/2021 11:21:20 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:21:20 PM	all	52.07	0	2.42	0	0	45.51
10-0-0-66	10/18/2021 11:21:22 PM	all	1.12	0	0.61	0	0.41	97.86
10-0-1-108	10/18/2021 11:21:25 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:21:25 PM	all	51.82	0	2.53	0	0	45.66
10-0-0-66	10/18/2021 11:21:27 PM	all	1.02	0	0.71	0	0.71	97.55
10-0-1-108	10/18/2021 11:21:30 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:21:30 PM	all	52.18	0	2.03	0	0	45.8
10-0-0-66	10/18/2021 11:21:32 PM	all	1.12	0	0.61	0	0.41	97.85
10-0-1-108	10/18/2021 11:21:35 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:21:35 PM	all	51.92	0	2.52	0	0	45.56
10-0-0-66	10/18/2021 11:21:37 PM	all	1.02	0	0.92	0	0.51	97.56
10-0-1-108	10/18/2021 11:21:40 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:21:40 PM	all	52.02	0	2.33	0	0	45.65
10-0-0-66	10/18/2021 11:21:42 PM	all	0.92	0	0.51	0	0.51	98.05
10-0-1-108	10/18/2021 11:21:45 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:21:45 PM	all	52.08	0	2.03	0.2	0	45.69
10-0-0-66	10/18/2021 11:21:47 PM	all	1.02	0	0.61	0	0.51	97.85
10-0-1-108	10/18/2021 11:21:50 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:21:50 PM	all	52.23	0	2.13	0	0	45.65
10-0-0-66	10/18/2021 11:21:52 PM	all	1.02	0	0.61	0	0.41	97.95
10-0-1-108	10/18/2021 11:21:55 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:21:55 PM	all	51.93	0	2.33	0	0	45.74
10-0-0-66	10/18/2021 11:21:57 PM	all	1.02	0	0.82	0	0.41	97.76
10-0-1-108	10/18/2021 11:22:00 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:22:00 PM	all	51.97	0	2.43	0	0	45.6
10-0-0-66	10/18/2021 11:22:02 PM	all	1.02	0	0.72	0	0.41	97.85
10-0-1-108	10/18/2021 11:22:05 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:22:05 PM	all	51.11	0	3.23	0	0	45.66
10-0-0-66	10/18/2021 11:22:07 PM	all	1.12	0	0.71	0	0.41	97.76
10-0-1-108	10/18/2021 11:22:10 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:22:10 PM	all	51.87	0	2.33	0	0	45.8
10-0-0-66	10/18/2021 11:22:12 PM	all	1.22	0	0.82	0	0.61	97.35
10-0-1-108	10/18/2021 11:22:15 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:22:15 PM	all	51.82	0	2.13	0.1	0	45.95
10-0-0-66	10/18/2021 11:22:17 PM	all	0.92	0	0.51	0	0.51	98.05
10-0-1-108	10/18/2021 11:22:20 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:22:20 PM	all	51.87	0	2.23	0.1	0	45.8
10-0-0-66	10/18/2021 11:22:22 PM	all	1.02	0	0.72	0	0.51	97.75
10-0-1-108	10/18/2021 11:22:25 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:22:25 PM	all	51.77	0	2.32	0.1	0	45.81
10-0-0-66	10/18/2021 11:22:27 PM	all	0.82	0	0.51	0	0.41	98.26
10-0-1-108	10/18/2021 11:22:30 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:22:30 PM	all	51.87	0	2.23	0	0	45.9
10-0-0-66	10/18/2021 11:22:32 PM	all	1.22	0	0.71	0	0.41	97.66
10-0-1-108	10/18/2021 11:22:35 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:22:35 PM	all	51.87	0	2.22	0	0	45.9
10-0-0-66	10/18/2021 11:22:37 PM	all	1.02	0	0.61	0	0.41	97.95
10-0-1-108	10/18/2021 11:22:40 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:22:40 PM	all	51.72	0	2.23	0.1	0	45.94
10-0-0-66	10/18/2021 11:22:42 PM	all	1.12	0	0.61	0	0.41	97.85
10-0-1-108	10/18/2021 11:22:45 PM	all	0	0	0	0	0.2	99.8
10-0-1-155	10/18/2021 11:22:45 PM	all	51.82	0	2.42	0	0	45.76
10-0-0-66	10/18/2021 11:22:47 PM	all	0.92	0	0.71	0	0.71	97.66
10-0-1-108	10/18/2021 11:22:50 PM	all	0.1	0	0	0	0.2	99.7
10-0-1-155	10/18/2021 11:22:50 PM	all	51.82	0	2.43	0	0	45.75
10-0-0-66	10/18/2021 11:22:52 PM	all	0.92	0	0.82	0	0.31	97.96
10-0-1-108	10/18/2021 11:22:55 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:22:55 PM	all	51.72	0	2.42	0	0	45.86
10-0-0-66	10/18/2021 11:22:57 PM	all	0.92	0	0.72	0	0.41	97.95
10-0-1-108	10/18/2021 11:23:00 PM	all	0	0	0	0	0.2	99.8
10-0-1-155	10/18/2021 11:23:00 PM	all	52.27	0	2.12	0	0	45.61
10-0-0-66	10/18/2021 11:23:02 PM	all	0.92	0	0.72	0	0.51	97.85
10-0-1-108	10/18/2021 11:23:05 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:23:05 PM	all	52.22	0	2.02	0	0	45.76
10-0-0-66	10/18/2021 11:23:07 PM	all	1.02	0	0.61	0	0.51	97.86
10-0-1-108	10/18/2021 11:23:10 PM	all	0.1	0	0	0	0.2	99.7
10-0-1-155	10/18/2021 11:23:10 PM	all	51.57	0	2.63	0.1	0	45.69
10-0-0-66	10/18/2021 11:23:12 PM	all	1.02	0	0.72	0	0.41	97.85
10-0-1-108	10/18/2021 11:23:15 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:23:15 PM	all	51.83	0	2.33	0	0	45.84
10-0-0-66	10/18/2021 11:23:17 PM	all	1.02	0	0.82	0	0.41	97.76
10-0-1-108	10/18/2021 11:23:20 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:23:20 PM	all	52.12	0	2.22	0	0	45.66
10-0-0-66	10/18/2021 11:23:22 PM	all	1.02	0	0.72	0	0.51	97.75
10-0-1-108	10/18/2021 11:23:25 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:23:25 PM	all	52.02	0	2.13	0	0	45.85
10-0-0-66	10/18/2021 11:23:27 PM	all	1.02	0	0.61	0	0.41	97.96
10-0-1-108	10/18/2021 11:23:30 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:23:30 PM	all	51.92	0	2.63	0	0	45.45
10-0-0-66	10/18/2021 11:23:32 PM	all	0.92	0	0.72	0	0.41	97.95
10-0-1-108	10/18/2021 11:23:35 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:23:35 PM	all	52.07	0	2.42	0	0	45.51
10-0-0-66	10/18/2021 11:23:37 PM	all	1.22	0	0.92	0	0.51	97.36
10-0-1-108	10/18/2021 11:23:40 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:23:40 PM	all	51.98	0	2.43	0	0	45.59
10-0-0-66	10/18/2021 11:23:42 PM	all	1.03	0	0.72	0	0.51	97.74
10-0-1-108	10/18/2021 11:23:45 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:23:45 PM	all	51.72	0	2.33	0.1	0	45.84
10-0-0-66	10/18/2021 11:23:47 PM	all	0.72	0	0.72	0	0.41	98.16
10-0-1-108	10/18/2021 11:23:50 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:23:50 PM	all	52.21	0	2.31	0	0	45.47
10-0-0-66	10/18/2021 11:23:52 PM	all	0.92	0	0.72	0	0.41	97.95
10-0-1-108	10/18/2021 11:23:55 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:23:55 PM	all	51.87	0	2.43	0	0	45.69
10-0-0-66	10/18/2021 11:23:57 PM	all	0.92	0	0.72	0	0.41	97.95
10-0-1-108	10/18/2021 11:24:00 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:24:00 PM	all	51.92	0	2.43	0	0	45.65
10-0-0-66	10/18/2021 11:24:02 PM	all	1.02	0	0.92	0	0.31	97.76
10-0-1-108	10/18/2021 11:24:05 PM	all	0.1	0	0	0	0.2	99.7
10-0-1-155	10/18/2021 11:24:05 PM	all	52.12	0	2.32	0	0	45.56
10-0-0-66	10/18/2021 11:24:07 PM	all	1.02	0	0.71	0	0.51	97.76
10-0-1-108	10/18/2021 11:24:10 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:24:10 PM	all	51.52	0	2.63	0.1	0.1	45.66
10-0-0-66	10/18/2021 11:24:12 PM	all	1.12	0	0.61	0	0.41	97.85
10-0-1-108	10/18/2021 11:24:15 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:24:15 PM	all	51.62	0	2.63	0.1	0	45.66
10-0-0-66	10/18/2021 11:24:17 PM	all	1.53	0	0.92	0.2	0.41	96.94
10-0-1-108	10/18/2021 11:24:20 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:24:20 PM	all	51.92	0	2.23	0	0	45.85
10-0-0-66	10/18/2021 11:24:22 PM	all	1.02	0	0.71	0	0.51	97.76
10-0-1-108	10/18/2021 11:24:25 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:24:25 PM	all	52.02	0	2.13	0	0	45.85
10-0-0-66	10/18/2021 11:24:27 PM	all	1.12	0	0.72	0	0.41	97.75
10-0-1-108	10/18/2021 11:24:30 PM	all	0	0	0	0	0.2	99.8
10-0-1-155	10/18/2021 11:24:30 PM	all	51.87	0	2.33	0.1	0	45.7
10-0-0-66	10/18/2021 11:24:32 PM	all	1.12	0	0.51	0	0.41	97.96
10-0-1-108	10/18/2021 11:24:35 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:24:35 PM	all	51.62	0	2.53	0.1	0	45.76
10-0-0-66	10/18/2021 11:24:37 PM	all	1.02	0	0.61	0	0.41	97.96
10-0-1-108	10/18/2021 11:24:40 PM	all	0	0	0	0	0.2	99.8
10-0-1-155	10/18/2021 11:24:40 PM	all	51.88	0	2.23	0	0	45.89
10-0-0-66	10/18/2021 11:24:42 PM	all	1.22	0	0.82	0	0.41	97.55
10-0-1-108	10/18/2021 11:24:45 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:24:45 PM	all	51.92	0	2.42	0.1	0	45.56
10-0-0-66	10/18/2021 11:24:47 PM	all	0.82	0	0.61	0	0.41	98.16
10-0-1-108	10/18/2021 11:24:50 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:24:50 PM	all	51.97	0	2.43	0	0	45.6
10-0-0-66	10/18/2021 11:24:52 PM	all	0.92	0	0.72	0	0.41	97.95
10-0-1-108	10/18/2021 11:24:55 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:24:55 PM	all	51.87	0	2.62	0	0	45.51
10-0-0-66	10/18/2021 11:24:57 PM	all	1.02	0	0.72	0	0.41	97.85
10-0-1-108	10/18/2021 11:25:00 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:25:00 PM	all	51.71	0	2.82	0	0	45.46
10-0-0-66	10/18/2021 11:25:02 PM	all	1.02	0	0.51	0	0.51	97.96
10-0-1-108	10/18/2021 11:25:05 PM	all	0	0	0	0	0.2	99.8
10-0-1-155	10/18/2021 11:25:05 PM	all	51.92	0	2.53	0	0	45.55
10-0-0-66	10/18/2021 11:25:07 PM	all	0.82	0	0.61	0	0.41	98.16
10-0-1-108	10/18/2021 11:25:10 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:25:10 PM	all	51.72	0	2.73	0	0	45.56
10-0-0-66	10/18/2021 11:25:12 PM	all	1.23	0	0.61	0	0.51	97.65
10-0-1-108	10/18/2021 11:25:15 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:25:15 PM	all	52.17	0	2.42	0	0	45.41
10-0-0-66	10/18/2021 11:25:17 PM	all	1.02	0	0.72	0	0.41	97.85
10-0-1-108	10/18/2021 11:25:20 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:25:20 PM	all	52.18	0	2.44	0	0	45.38
10-0-0-66	10/18/2021 11:25:22 PM	all	0.92	0	0.51	0	0.41	98.15
10-0-1-108	10/18/2021 11:25:25 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:25:25 PM	all	52.13	0	2.53	0	0	45.34
10-0-0-66	10/18/2021 11:25:27 PM	all	0.92	0	0.82	0	0.61	97.65
10-0-1-108	10/18/2021 11:25:30 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:25:30 PM	all	52.13	0	2.73	0	0	45.14
10-0-0-66	10/18/2021 11:25:32 PM	all	1.02	0	0.51	0	0.51	97.96
10-0-1-108	10/18/2021 11:25:35 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:25:35 PM	all	51.83	0	2.33	0	0	45.84
10-0-0-66	10/18/2021 11:25:37 PM	all	0.92	0	0.72	0	0.51	97.85
10-0-1-108	10/18/2021 11:25:40 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:25:40 PM	all	51.37	0	2.63	0.1	0	45.9
10-0-0-66	10/18/2021 11:25:42 PM	all	1.02	0	0.51	0	0.41	98.05
10-0-1-108	10/18/2021 11:25:45 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:25:45 PM	all	52.07	0	2.62	0	0	45.31
10-0-0-66	10/18/2021 11:25:47 PM	all	1.02	0	0.81	0	0.41	97.76
10-0-1-108	10/18/2021 11:25:50 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:25:50 PM	all	52.12	0	2.83	0.51	0	44.55
10-0-0-66	10/18/2021 11:25:52 PM	all	1.02	0	0.51	0	0.41	98.06
10-0-1-108	10/18/2021 11:25:55 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:25:55 PM	all	51.92	0	2.63	0	0	45.45
10-0-0-66	10/18/2021 11:25:57 PM	all	1.02	0	0.61	0	0.41	97.96
10-0-1-108	10/18/2021 11:26:00 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:26:00 PM	all	49.54	0	2.44	0	2.44	45.57
10-0-0-66	10/18/2021 11:26:02 PM	all	0.92	0	0.71	0	0.41	97.96
10-0-1-108	10/18/2021 11:26:05 PM	all	0.1	0	0	0	0	99.9
10-0-1-155	10/18/2021 11:26:05 PM	all	51.98	0	2.43	0	0	45.59
10-0-0-66	10/18/2021 11:26:07 PM	all	0.92	0	0.41	0	0.72	97.95
10-0-1-108	10/18/2021 11:26:10 PM	all	0.1	0	0.1	0	0.2	99.6
10-0-1-155	10/18/2021 11:26:10 PM	all	51.88	0	2.34	0	0	45.79
10-0-0-66	10/18/2021 11:26:12 PM	all	1.43	0	1.02	0.31	0.51	96.73
10-0-1-108	10/18/2021 11:26:15 PM	all	0.1	0	0	0	0	99.9
10-0-1-155	10/18/2021 11:26:15 PM	all	52.06	0	2.52	0	0	45.42
10-0-0-66	10/18/2021 11:26:17 PM	all	1.12	0	0.61	0	0.41	97.85
10-0-1-108	10/18/2021 11:26:20 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:26:20 PM	all	52.02	0	2.33	0	0	45.65
10-0-0-66	10/18/2021 11:26:22 PM	all	1.02	0	0.51	0	0.41	98.06
10-0-1-108	10/18/2021 11:26:25 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:26:25 PM	all	51.77	0	2.63	0	0	45.6
10-0-0-66	10/18/2021 11:26:27 PM	all	1.02	0	0.61	0	0.51	97.85
10-0-1-108	10/18/2021 11:26:30 PM	all	0	0	0.1	0	0.1	99.8
10-0-1-155	10/18/2021 11:26:30 PM	all	52.02	0	2.53	0	0	45.45
10-0-0-66	10/18/2021 11:26:32 PM	all	0.92	0	0.61	0	0.41	98.06
10-0-1-108	10/18/2021 11:26:35 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:26:35 PM	all	51.82	0	2.33	0	0	45.85
10-0-0-66	10/18/2021 11:26:37 PM	all	0.92	0	0.51	0	0.51	98.06
10-0-1-108	10/18/2021 11:26:40 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:26:40 PM	all	52.08	0	2.23	0	0	45.69
10-0-0-66	10/18/2021 11:26:42 PM	all	1.12	0	0.72	0	0.61	97.55
10-0-1-108	10/18/2021 11:26:45 PM	all	0.1	0	0.1	0	0.1	99.7
10-0-1-155	10/18/2021 11:26:45 PM	all	51.66	0	3.02	0	0	45.32
10-0-0-66	10/18/2021 11:26:47 PM	all	1.02	0	0.61	0	0.51	97.86
10-0-1-108	10/18/2021 11:26:50 PM	all	0	0	0	0	0.1	99.9
10-0-1-155	10/18/2021 11:26:50 PM	all	51.72	0	2.53	0	0	45.75
10-0-0-66	10/18/2021 11:26:52 PM	all	0.82	0	0.51	0	0.41	98.26
10-0-1-108	10/18/2021 11:26:55 PM	all	0.1	0	0	0	0.1	99.8
10-0-1-155	10/18/2021 11:26:55 PM	all	51.87	0	2.53	0	0	45.59
10-0-0-66	10/18/2021 11:26:57 PM	all	1.12	0	0.71	0	0.41	97.76
